user_id,edad,sexo,estado_civil,numero_hijos,empleo_formal,ingreso_mensual,linea_credito,gasto_total,credito_utilizado,monto_promedio_ahorro,ratio_gasto_ingreso,pct_credito_ocupado,tasa_ahorro_real,perfil_financiero
2500,56,f,casado,2,1,57201,120000,39695.34615384615,58303,5720.1,0.694,0.4859,0.1,MODERADO
2501,26,f,divorciado,2,0,46418,80000,40487.17692307692,51337,4641.8,0.8722,0.6417,0.1,MODERADO
2502,30,f,casado,3,0,32312,50000,43876.47692307692,25192,3231.2,1.3579,0.5038,0.1,RIESGOSO
2503,24,m,divorciado,4,0,30130,80000,33864.60769230769,59621,3013.0,1.1239,0.7453,0.1,MODERADO
2504,49,f,soltero,0,1,53035,30000,53386.77692307692,6682,11667.7,1.0066,0.2227,0.22,SALUDABLE
2505,20,m,soltero,4,1,67533,120000,44053.76923076923,116866,6753.3,0.6523,0.9739,0.1,MODERADO
2506,29,m,casado,1,1,54044,30000,37857.44615384616,27767,5404.4,0.7005,0.9256,0.1,SALUDABLE
2507,53,m,soltero,2,0,24418,15000,37681.52307692308,2823,2441.8,1.5432,0.1882,0.1,RIESGOSO
2508,27,f,unión libre,1,1,8778,15000,47041.71538461538,3669,877.8,5.359,0.2446,0.1,RIESGOSO
2509,24,m,divorciado,4,0,78694,15000,49361.56923076923,9913,17312.68,0.6273,0.6609,0.22,SALUDABLE
2510,21,m,unión libre,4,0,59517,15000,39756.161538461536,4315,1785.51,0.668,0.2877,0.03,SALUDABLE
2511,47,m,divorciado,1,0,48625,120000,31378.76923076923,99707,4862.5,0.6453,0.8309,0.1,MODERADO
2512,48,m,unión libre,2,1,45024,120000,39494.53846153846,51505,1350.72,0.8772,0.4292,0.03,MODERADO
2513,44,f,unión libre,2,0,78829,80000,47477.65384615384,72796,7882.9,0.6023,0.91,0.1,MODERADO
2514,69,m,unión libre,1,1,21928,120000,54204.45384615385,88515,657.84,2.4719,0.7376,0.03,MODERADO
2515,51,f,soltero,3,1,36716,30000,48003.23846153846,6942,3671.6,1.3074,0.2314,0.1,RIESGOSO
2516,44,m,casado,4,1,69893,30000,38902.84615384616,24560,15376.46,0.5566,0.8187,0.22,SALUDABLE
2517,48,f,unión libre,3,0,68884,120000,44538.9,86225,6888.4,0.6466,0.7185,0.1,MODERADO
2518,43,m,casado,0,1,19506,120000,42234.66923076923,45132,1950.6,2.1652,0.3761,0.1,RIESGOSO
2519,67,m,soltero,2,1,16867,120000,40276.77692307692,111936,506.01,2.3879,0.9328,0.03,MODERADO
2520,70,m,casado,1,0,63693,30000,50575.53846153846,29184,1910.79,0.7941,0.9728,0.03,SALUDABLE
2521,48,f,soltero,2,0,28633,120000,40086.376923076925,117087,858.99,1.4,0.9757,0.03,MODERADO
2522,19,f,soltero,2,1,62190,15000,33610.761538461535,2791,6219.0,0.5405,0.1861,0.1,SALUDABLE
2523,33,m,unión libre,0,0,44670,15000,40191.96153846154,10487,1340.1,0.8998,0.6991,0.03,SALUDABLE
2524,32,m,unión libre,3,0,13364,120000,46755.62307692308,25094,1336.4,3.4986,0.2091,0.1,RIESGOSO
2525,56,m,unión libre,1,1,60085,15000,55289.60769230769,10207,6008.5,0.9202,0.6805,0.1,SALUDABLE
2526,21,f,unión libre,3,1,10041,50000,38522.60769230769,34979,1004.1,3.8365,0.6996,0.1,RIESGOSO
2527,48,m,unión libre,3,1,20102,50000,32984.43076923077,8870,2010.2,1.6409,0.1774,0.1,RIESGOSO
2528,19,f,soltero,1,0,52013,120000,48006.36153846154,48376,11442.86,0.923,0.4031,0.22,SALUDABLE
2529,56,m,soltero,3,1,10907,50000,53791.73846153846,1305,2399.54,4.9319,0.0261,0.22,RIESGOSO
2530,23,f,casado,0,0,79897,15000,60960.830769230764,8320,17577.34,0.763,0.5547,0.22,SALUDABLE
2531,22,m,unión libre,3,1,26532,15000,47863.661538461536,4126,795.96,1.804,0.2751,0.03,RIESGOSO
2532,41,m,soltero,1,1,40656,15000,46356.00769230769,6667,1219.68,1.1402,0.4445,0.03,RIESGOSO
2533,50,m,divorciado,4,1,70407,15000,52514.66923076923,5952,7040.7,0.7459,0.3968,0.1,SALUDABLE
2534,34,f,unión libre,3,0,23538,120000,54811.2923076923,29749,2353.8,2.3286,0.2479,0.1,RIESGOSO
2535,59,m,casado,2,1,40202,120000,38565.3,67449,4020.2,0.9593,0.5621,0.1,MODERADO
2536,41,m,casado,4,1,59408,120000,41494.88461538462,19900,1782.24,0.6985,0.1658,0.03,SALUDABLE
2537,19,f,divorciado,4,1,67113,15000,36278.20769230769,8032,2013.39,0.5406,0.5355,0.03,SALUDABLE
2538,34,f,unión libre,3,1,20843,80000,51361.47692307692,36067,4585.46,2.4642,0.4508,0.22,RIESGOSO
2539,69,m,soltero,3,0,47310,30000,49210.61538461538,19200,4731.0,1.0402,0.64,0.1,SALUDABLE
2540,20,f,soltero,1,1,33652,30000,30397.26153846154,8619,3365.2,0.9033,0.2873,0.1,SALUDABLE
2541,46,m,soltero,4,1,49106,30000,41654.39230769231,27944,1473.18,0.8483,0.9315,0.03,SALUDABLE
2542,20,f,casado,3,1,79901,15000,39858.74615384615,14663,7990.1,0.4989,0.9775,0.1,SALUDABLE
2543,47,m,divorciado,0,1,44911,80000,36021.60769230769,60019,9880.42,0.8021,0.7502,0.22,MODERADO
2544,26,m,casado,3,0,55768,80000,53452.34615384615,52323,5576.8,0.9585,0.654,0.1,MODERADO
2545,40,m,casado,4,0,65578,50000,36043.73846153846,25043,1967.34,0.5496,0.5009,0.03,SALUDABLE
2546,65,f,soltero,0,0,61136,80000,55071.553846153845,21337,6113.6,0.9008,0.2667,0.1,SALUDABLE
2547,39,f,casado,2,1,72729,15000,42743.46153846154,350,7272.9,0.5877,0.0233,0.1,SALUDABLE
2548,27,f,unión libre,1,0,24005,80000,48870.5,59888,720.15,2.0358,0.7486,0.03,MODERADO
2549,63,f,soltero,1,1,16232,15000,48216.4,4021,1623.2,2.9705,0.2681,0.1,RIESGOSO
2550,62,f,soltero,4,1,78752,80000,44626.3,53654,7875.2,0.5667,0.6707,0.1,SALUDABLE
2551,54,f,casado,0,1,15529,15000,49148.7,14477,3416.38,3.165,0.9651,0.22,RIESGOSO
2552,22,f,soltero,1,0,68099,120000,39536.75384615384,112819,6809.9,0.5806,0.9402,0.1,MODERADO
2553,49,m,divorciado,0,0,70827,15000,67919.16923076923,6657,2124.81,0.9589,0.4438,0.03,SALUDABLE
2554,31,m,unión libre,0,1,30158,80000,43678.053846153845,7468,904.74,1.4483,0.0934,0.03,RIESGOSO
2555,21,f,unión libre,1,1,47726,50000,33761.96923076923,23087,4772.6,0.7074,0.4617,0.1,SALUDABLE
2556,53,f,unión libre,3,0,20315,30000,51944.307692307695,151,2031.5,2.5569,0.005,0.1,RIESGOSO
2557,19,f,unión libre,2,1,23128,30000,35466.67692307692,1264,5088.16,1.5335,0.0421,0.22,RIESGOSO
2558,56,f,soltero,2,1,36926,50000,41992.69230769231,48676,8123.72,1.1372,0.9735,0.22,MODERADO
2559,46,m,soltero,2,0,71329,30000,31494.992307692304,4051,15692.38,0.4415,0.135,0.22,SALUDABLE
2560,40,f,unión libre,3,1,38775,80000,37067.5,62885,1163.25,0.956,0.7861,0.03,MODERADO
2561,59,m,divorciado,0,0,72131,15000,35144.484615384616,6134,7213.1,0.4872,0.4089,0.1,SALUDABLE
2562,35,f,divorciado,1,0,23940,80000,47299.02307692308,76959,2394.0,1.9757,0.962,0.1,MODERADO
2563,52,f,casado,4,1,24753,80000,46859.10769230769,54482,2475.3,1.8931,0.681,0.1,MODERADO
2564,32,f,casado,3,1,67591,30000,44861.63846153846,1869,6759.1,0.6637,0.0623,0.1,SALUDABLE
2565,26,m,soltero,3,1,39924,80000,52426.661538461536,23335,3992.4,1.3132,0.2917,0.1,RIESGOSO
2566,68,f,soltero,1,0,63495,30000,49984.661538461536,8491,1904.85,0.7872,0.283,0.03,SALUDABLE
2567,34,m,divorciado,2,0,49682,50000,62726.0,46353,4968.2,1.2625,0.9271,0.1,MODERADO
2568,49,f,unión libre,1,0,46104,15000,51369.830769230764,14804,4610.4,1.1142,0.9869,0.1,SALUDABLE
2569,68,m,soltero,1,1,26526,80000,29838.19230769231,47653,795.78,1.1249,0.5957,0.03,MODERADO
2570,22,m,casado,0,0,37499,15000,37284.96923076923,9030,3749.9,0.9943,0.602,0.1,SALUDABLE
2571,47,f,soltero,0,1,40444,30000,53626.053846153845,21110,1213.32,1.3259,0.7037,0.03,RIESGOSO
2572,51,f,casado,2,1,18597,15000,45622.17692307692,8970,557.91,2.4532,0.598,0.03,RIESGOSO
2573,47,f,soltero,3,0,73841,30000,50360.915384615386,28262,2215.23,0.682,0.9421,0.03,SALUDABLE
2574,50,m,divorciado,0,0,79053,120000,34137.26923076923,75552,7905.3,0.4318,0.6296,0.1,MODERADO
2575,46,m,divorciado,3,1,79569,15000,32031.476923076923,10800,17505.18,0.4026,0.72,0.22,SALUDABLE
2576,69,f,casado,3,0,26628,30000,33464.692307692305,17807,2662.8,1.2567,0.5936,0.1,RIESGOSO
2577,21,f,casado,1,0,61589,80000,49337.35384615384,70236,1847.67,0.8011,0.878,0.03,MODERADO
2578,64,m,casado,4,1,16900,80000,48209.47692307692,69447,1690.0,2.8526,0.8681,0.1,MODERADO
2579,20,m,divorciado,3,0,57895,50000,48027.369230769225,22730,5789.5,0.8296,0.4546,0.1,SALUDABLE
2580,39,f,unión libre,3,0,48881,120000,52186.42307692308,113351,4888.1,1.0676,0.9446,0.1,MODERADO
2581,59,f,soltero,0,0,56753,30000,52982.73846153846,9912,1702.59,0.9336,0.3304,0.03,SALUDABLE
2582,66,f,casado,0,1,14408,30000,55724.35384615384,9803,1440.8,3.8676,0.3268,0.1,RIESGOSO
2583,22,f,casado,0,0,49703,15000,42964.907692307694,2481,1491.09,0.8644,0.1654,0.03,SALUDABLE
2584,43,f,divorciado,0,0,40855,30000,58921.56153846154,1142,8988.1,1.4422,0.0381,0.22,SALUDABLE
2585,57,f,casado,4,0,43510,120000,51438.13076923077,84153,4351.0,1.1822,0.7013,0.1,MODERADO
2586,39,f,divorciado,3,0,23132,30000,55286.26923076923,26347,693.96,2.39,0.8782,0.03,RIESGOSO
2587,65,m,casado,1,0,17159,80000,30971.546153846157,73684,1715.9,1.805,0.921,0.1,MODERADO
2588,40,f,casado,0,0,29892,120000,50650.23846153846,118168,6576.24,1.6944,0.9847,0.22,MODERADO
2589,44,f,casado,1,0,11346,120000,38265.52307692308,32006,340.38,3.3726,0.2667,0.03,RIESGOSO
2590,36,m,divorciado,2,0,41893,50000,53188.553846153845,31182,1256.79,1.2696,0.6236,0.03,RIESGOSO
2591,70,f,divorciado,1,1,63552,30000,25498.00769230769,28374,6355.2,0.4012,0.9458,0.1,SALUDABLE
2592,56,f,casado,0,0,69763,30000,49839.61538461538,20717,6976.3,0.7144,0.6906,0.1,SALUDABLE
2593,48,m,unión libre,0,0,58695,80000,50186.66923076923,32292,5869.5,0.855,0.4036,0.1,SALUDABLE
2594,33,f,soltero,3,0,61073,50000,44265.9,42934,1832.19,0.7248,0.8587,0.03,MODERADO
2595,31,f,soltero,2,1,50197,80000,37005.12307692308,60022,1505.91,0.7372,0.7503,0.03,MODERADO
2596,63,m,divorciado,2,0,24117,80000,29753.94615384615,43583,2411.7,1.2337,0.5448,0.1,MODERADO
2597,58,f,divorciado,1,1,28406,120000,30302.653846153844,267,2840.6,1.0668,0.0022,0.1,RIESGOSO
2598,41,f,unión libre,1,1,77070,50000,57452.14615384615,12326,16955.4,0.7455,0.2465,0.22,SALUDABLE
2599,65,m,divorciado,2,0,60429,50000,45897.484615384616,14867,1812.87,0.7595,0.2973,0.03,SALUDABLE
2600,59,f,soltero,0,0,60229,120000,43796.58461538461,33087,13250.38,0.7272,0.2757,0.22,SALUDABLE
2601,63,m,casado,3,0,72592,80000,57149.97692307692,23050,7259.2,0.7873,0.2881,0.1,SALUDABLE
2602,32,m,divorciado,4,1,20164,15000,43685.67692307692,5360,4436.08,2.1665,0.3573,0.22,RIESGOSO
2603,29,f,divorciado,2,0,20780,30000,32002.215384615385,11069,2078.0,1.54,0.369,0.1,RIESGOSO
2604,61,m,unión libre,2,1,10918,30000,41971.53076923077,12330,2401.96,3.8443,0.411,0.22,RIESGOSO
2605,35,f,divorciado,2,0,71686,30000,39364.3,7365,7168.6,0.5491,0.2455,0.1,SALUDABLE
2606,69,m,soltero,4,0,49726,120000,60351.8923076923,17961,4972.6,1.2137,0.1497,0.1,SALUDABLE
2607,45,f,unión libre,2,1,53956,120000,45210.7,59450,5395.6,0.8379,0.4954,0.1,MODERADO
2608,50,f,soltero,1,1,26612,50000,50116.93076923077,15001,5854.64,1.8832,0.3,0.22,RIESGOSO
2609,50,f,casado,0,1,43671,80000,41083.56153846154,58752,4367.1,0.9408,0.7344,0.1,MODERADO
2610,50,m,divorciado,0,0,65430,120000,45344.06923076923,990,1962.9,0.693,0.0082,0.03,SALUDABLE
2611,53,m,soltero,1,0,74603,30000,53034.00769230769,16083,7460.3,0.7109,0.5361,0.1,SALUDABLE
2612,57,m,soltero,4,0,22028,80000,48248.99230769231,62891,4846.16,2.1903,0.7861,0.22,MODERADO
2613,32,m,soltero,2,1,76499,80000,40640.3,79980,2294.97,0.5313,0.9998,0.03,MODERADO
2614,47,f,unión libre,0,0,28338,30000,32051.630769230767,6573,2833.8,1.131,0.2191,0.1,RIESGOSO
2615,33,m,casado,4,1,53958,120000,33802.38461538462,94830,5395.8,0.6265,0.7902,0.1,MODERADO
2616,37,m,divorciado,0,0,44875,50000,40585.99230769231,19494,4487.5,0.9044,0.3899,0.1,SALUDABLE
2617,62,m,casado,0,0,37311,120000,45578.90769230769,871,1119.33,1.2216,0.0073,0.03,RIESGOSO
2618,20,f,divorciado,3,0,18693,50000,52866.63076923077,5799,1869.3,2.8282,0.116,0.1,RIESGOSO
2619,47,f,soltero,1,1,43433,120000,31197.82307692308,18552,4343.3,0.7183,0.1546,0.1,SALUDABLE
2620,47,m,soltero,3,0,64277,120000,52712.66923076923,62160,6427.7,0.8201,0.518,0.1,MODERADO
2621,24,f,unión libre,1,0,31413,15000,37553.24615384615,1450,942.39,1.1955,0.0967,0.03,RIESGOSO
2622,26,m,divorciado,4,0,53804,120000,38640.407692307694,97933,11836.88,0.7182,0.8161,0.22,MODERADO
2623,20,f,divorciado,2,0,79554,15000,35092.63846153846,9970,7955.4,0.4411,0.6647,0.1,SALUDABLE
2624,44,f,unión libre,3,1,25733,120000,43128.830769230764,26720,2573.3,1.676,0.2227,0.1,RIESGOSO
2625,40,m,soltero,4,0,56291,15000,48597.96923076923,9004,12384.02,0.8633,0.6003,0.22,SALUDABLE
2626,70,f,soltero,1,1,46673,50000,44894.553846153845,37931,1400.19,0.9619,0.7586,0.03,MODERADO
2627,52,f,divorciado,2,0,14451,120000,34831.015384615384,15981,1445.1,2.4103,0.1332,0.1,RIESGOSO
2628,26,f,casado,4,1,77683,30000,49911.56923076923,3232,7768.3,0.6425,0.1077,0.1,SALUDABLE
2629,53,m,casado,1,0,76113,120000,39293.838461538464,95392,16744.86,0.5163,0.7949,0.22,MODERADO
2630,60,m,unión libre,0,0,28658,50000,43398.7,10696,2865.8,1.5144,0.2139,0.1,RIESGOSO
2631,39,f,casado,0,0,75247,15000,45166.43076923077,8110,7524.7,0.6002,0.5407,0.1,SALUDABLE
2632,35,f,unión libre,3,1,79695,120000,34466.67692307692,117361,2390.85,0.4325,0.978,0.03,MODERADO
2633,58,m,casado,2,0,17943,50000,37124.223076923074,27264,1794.3,2.069,0.5453,0.1,RIESGOSO
2634,49,m,divorciado,3,1,73475,120000,41898.76923076923,48851,7347.5,0.5702,0.4071,0.1,MODERADO
2635,68,m,soltero,2,0,23287,120000,47135.96153846154,32735,2328.7,2.0241,0.2728,0.1,RIESGOSO
2636,26,f,unión libre,0,0,26803,120000,36785.73846153846,117604,804.09,1.3724,0.98,0.03,MODERADO
2637,42,f,unión libre,3,0,29715,80000,44430.407692307694,46706,891.45,1.4952,0.5838,0.03,MODERADO
2638,27,m,divorciado,4,1,59487,50000,49621.13846153846,24640,13087.14,0.8342,0.4928,0.22,SALUDABLE
2639,31,f,divorciado,1,1,42281,50000,36849.553846153845,28363,9301.82,0.8715,0.5673,0.22,SALUDABLE
2640,26,m,divorciado,1,0,55891,120000,57445.907692307694,117279,12296.02,1.0278,0.9773,0.22,MODERADO
2641,57,m,unión libre,1,1,76276,120000,34062.53846153846,13626,7627.6,0.4466,0.1136,0.1,SALUDABLE
2642,52,m,casado,4,1,42317,30000,52418.0,1446,4231.7,1.2387,0.0482,0.1,SALUDABLE
2643,68,m,casado,4,1,54936,120000,44934.984615384616,3836,12085.92,0.818,0.032,0.22,SALUDABLE
2644,28,m,casado,2,0,26888,30000,40667.13846153846,3742,5915.36,1.5125,0.1247,0.22,SALUDABLE
2645,21,m,casado,1,1,46651,80000,41454.5,51741,10263.22,0.8886,0.6468,0.22,SALUDABLE
2646,70,m,soltero,4,0,42751,15000,38557.23846153846,13941,1282.53,0.9019,0.9294,0.03,SALUDABLE
2647,37,m,unión libre,1,0,54669,120000,53160.09230769231,72420,1640.07,0.9724,0.6035,0.03,MODERADO
2648,62,m,unión libre,2,0,21330,120000,33101.446153846155,21930,4692.6,1.5519,0.1828,0.22,RIESGOSO
2649,29,f,unión libre,0,1,16645,15000,39650.70769230769,7915,1664.5,2.3821,0.5277,0.1,RIESGOSO
2650,44,f,soltero,3,1,41625,50000,34511.484615384616,44362,4162.5,0.8291,0.8872,0.1,MODERADO
2651,59,m,divorciado,1,1,12297,50000,40195.338461538464,17902,2705.34,3.2687,0.358,0.22,RIESGOSO
2652,53,m,casado,0,1,39648,80000,35896.77692307692,69317,8722.56,0.9054,0.8665,0.22,MODERADO
2653,52,f,unión libre,3,1,71070,80000,42926.14615384615,58965,2132.1,0.604,0.7371,0.03,MODERADO
2654,63,f,casado,3,1,18879,30000,32474.50769230769,13435,4153.38,1.7201,0.4478,0.22,RIESGOSO
2655,52,f,divorciado,3,1,46537,120000,44332.17692307692,84723,4653.7,0.9526,0.706,0.1,MODERADO
2656,49,f,casado,3,1,12956,30000,36552.95384615385,21333,1295.6,2.8213,0.7111,0.1,RIESGOSO
2657,37,m,casado,3,0,72588,15000,45601.45384615385,12992,15969.36,0.6282,0.8661,0.22,SALUDABLE
2658,29,m,unión libre,4,1,53115,120000,53465.37692307692,55773,11685.3,1.0066,0.4648,0.22,MODERADO
2659,56,f,divorciado,0,1,17056,15000,56330.08461538461,9463,3752.32,3.3027,0.6309,0.22,RIESGOSO
2660,25,m,unión libre,1,0,16191,120000,40314.20769230769,102024,485.73,2.4899,0.8502,0.03,MODERADO
2661,28,f,casado,1,0,18998,120000,49469.57692307692,101844,569.94,2.6039,0.8487,0.03,MODERADO
2662,65,f,divorciado,2,1,41557,80000,33770.123076923075,1513,4155.7,0.8126,0.0189,0.1,SALUDABLE
2663,55,m,unión libre,0,1,77279,120000,32842.24615384615,49656,7727.9,0.425,0.4138,0.1,MODERADO
2664,55,f,casado,0,0,39807,120000,37162.47692307692,113499,1194.21,0.9336,0.9458,0.03,MODERADO
2665,46,m,soltero,1,0,77037,30000,52679.761538461535,1180,7703.7,0.6838,0.0393,0.1,SALUDABLE
2666,26,m,unión libre,3,1,31196,50000,36587.36923076923,31230,3119.6,1.1728,0.6246,0.1,RIESGOSO
2667,59,m,soltero,4,0,53613,120000,58003.37692307692,103326,1608.39,1.0819,0.861,0.03,MODERADO
2668,20,f,unión libre,3,1,69398,30000,32940.084615384614,2510,6939.8,0.4747,0.0837,0.1,SALUDABLE
2669,26,f,soltero,4,1,51730,80000,43154.03076923077,39640,5173.0,0.8342,0.4955,0.1,SALUDABLE
2670,53,f,soltero,3,0,30212,120000,39940.85384615385,111535,3021.2,1.322,0.9295,0.1,MODERADO
2671,32,m,unión libre,1,0,13827,80000,48847.10769230769,19077,414.81,3.5327,0.2385,0.03,RIESGOSO
2672,64,m,casado,2,1,47752,80000,45912.21538461538,76565,1432.56,0.9615,0.9571,0.03,MODERADO
2673,56,m,unión libre,1,1,50976,80000,47498.02307692308,60099,11214.72,0.9318,0.7512,0.22,MODERADO
2674,56,f,unión libre,3,1,71484,50000,36778.13846153846,5052,7148.4,0.5145,0.101,0.1,SALUDABLE
2675,62,m,divorciado,2,0,33658,50000,39612.46923076923,13372,1009.74,1.1769,0.2674,0.03,RIESGOSO
2676,40,f,divorciado,0,0,40699,120000,31984.830769230768,68791,8953.78,0.7859,0.5733,0.22,MODERADO
2677,30,f,unión libre,2,1,36227,30000,52695.04615384615,25356,3622.7,1.4546,0.8452,0.1,RIESGOSO
2678,66,f,soltero,4,0,58792,15000,48295.8,2899,12934.24,0.8215,0.1933,0.22,SALUDABLE
2679,70,f,casado,4,0,43736,120000,33898.63076923077,4068,4373.6,0.7751,0.0339,0.1,SALUDABLE
2680,53,m,soltero,2,1,30852,120000,49578.03846153846,60660,925.56,1.607,0.5055,0.03,MODERADO
2681,47,m,divorciado,4,1,29572,80000,44120.661538461536,7495,6505.84,1.492,0.0937,0.22,SALUDABLE
2682,53,f,divorciado,0,0,75410,15000,53817.28461538461,13580,2262.3,0.7137,0.9053,0.03,SALUDABLE
2683,63,m,soltero,3,0,56099,15000,36195.46153846154,7685,5609.9,0.6452,0.5123,0.1,SALUDABLE
2684,46,f,casado,3,0,53555,80000,57219.42307692308,27785,5355.5,1.0684,0.3473,0.1,SALUDABLE
2685,19,m,soltero,1,0,45576,80000,41207.28461538461,44038,1367.28,0.9041,0.5505,0.03,MODERADO
2686,67,f,divorciado,2,1,31940,120000,50553.43076923077,40580,958.2,1.5828,0.3382,0.03,MODERADO
2687,20,f,casado,4,1,21887,120000,49271.14615384615,71591,656.61,2.2512,0.5966,0.03,MODERADO
2688,66,f,casado,2,0,66429,15000,49733.11538461538,7689,6642.9,0.7487,0.5126,0.1,SALUDABLE
2689,35,f,unión libre,1,0,75751,15000,48156.51538461538,5279,16665.22,0.6357,0.3519,0.22,SALUDABLE
2690,49,m,casado,3,1,62075,30000,33886.85384615384,8903,1862.25,0.5459,0.2968,0.03,SALUDABLE
2691,44,m,unión libre,4,1,44505,30000,53045.96923076923,360,4450.5,1.1919,0.012,0.1,SALUDABLE
2692,45,m,unión libre,3,0,28583,15000,56507.407692307694,5443,857.49,1.977,0.3629,0.03,RIESGOSO
2693,38,f,divorciado,3,0,22330,15000,57124.51538461538,7641,669.9,2.5582,0.5094,0.03,RIESGOSO
2694,25,f,divorciado,4,1,66477,15000,43266.19230769231,3911,6647.7,0.6508,0.2607,0.1,SALUDABLE
2695,29,m,unión libre,0,0,78547,15000,50788.3,12025,7854.7,0.6466,0.8017,0.1,SALUDABLE
2696,34,f,unión libre,3,1,35514,50000,44380.19230769231,47613,3551.4,1.2497,0.9523,0.1,MODERADO
2697,70,f,divorciado,2,1,78210,50000,46013.84615384615,10334,7821.0,0.5883,0.2067,0.1,SALUDABLE
2698,51,f,casado,2,0,69331,30000,41049.92307692308,26477,6933.1,0.5921,0.8826,0.1,SALUDABLE
2699,47,f,soltero,4,1,79785,80000,37023.77692307692,8502,17552.7,0.464,0.1063,0.22,SALUDABLE
2700,53,f,soltero,4,0,37376,50000,53100.261538461535,26590,3737.6,1.4207,0.5318,0.1,RIESGOSO
2701,65,m,soltero,2,1,58019,50000,47554.10769230769,44227,5801.9,0.8196,0.8845,0.1,SALUDABLE
2702,29,m,casado,2,1,65041,30000,42837.27692307692,6000,1951.23,0.6586,0.2,0.03,SALUDABLE
2703,58,f,casado,3,1,27457,80000,46031.45384615385,77248,6040.54,1.6765,0.9656,0.22,MODERADO
2704,52,f,divorciado,1,1,25667,120000,40592.61538461538,24924,2566.7,1.5815,0.2077,0.1,RIESGOSO
2705,43,f,soltero,1,1,61002,120000,53066.14615384615,63698,6100.2,0.8699,0.5308,0.1,MODERADO
2706,38,m,divorciado,1,1,11685,80000,46578.90769230769,57804,350.55,3.9862,0.7226,0.03,RIESGOSO
2707,19,f,soltero,4,1,47746,50000,38728.26923076923,563,4774.6,0.8111,0.0113,0.1,SALUDABLE
2708,60,m,divorciado,3,1,18437,80000,43851.223076923074,12663,553.11,2.3784,0.1583,0.03,RIESGOSO
2709,45,m,unión libre,1,0,21264,120000,32147.30769230769,79273,637.92,1.5118,0.6606,0.03,MODERADO
2710,53,f,casado,4,0,32225,120000,41255.13846153846,47139,3222.5,1.2802,0.3928,0.1,MODERADO
2711,49,m,casado,4,1,24642,30000,39589.31538461538,13021,2464.2,1.6066,0.434,0.1,RIESGOSO
2712,55,f,unión libre,1,0,40324,30000,38102.17692307692,14159,4032.4,0.9449,0.472,0.1,SALUDABLE
2713,46,m,casado,3,1,36051,15000,43585.2923076923,915,7931.22,1.209,0.061,0.22,SALUDABLE
2714,37,f,soltero,1,1,44329,30000,33998.64615384615,26536,4432.9,0.767,0.8845,0.1,SALUDABLE
2715,53,m,unión libre,2,0,67126,120000,39381.553846153845,117460,6712.6,0.5867,0.9788,0.1,MODERADO
2716,65,f,soltero,4,0,50586,120000,53317.1,23054,1517.58,1.054,0.1921,0.03,RIESGOSO
2717,37,f,soltero,4,1,27647,80000,35697.80769230769,46205,2764.7,1.2912,0.5776,0.1,MODERADO
2718,21,m,divorciado,0,0,78618,50000,64255.94615384616,24545,7861.8,0.8173,0.4909,0.1,SALUDABLE
2719,59,m,divorciado,4,0,73130,50000,38667.02307692308,28464,7313.0,0.5287,0.5693,0.1,SALUDABLE
2720,51,m,soltero,3,0,73643,50000,39398.52307692308,46961,16201.46,0.535,0.9392,0.22,SALUDABLE
2721,44,m,divorciado,1,1,21664,120000,48145.69230769231,82322,2166.4,2.2224,0.686,0.1,MODERADO
2722,52,f,unión libre,2,1,69092,120000,59056.1,38487,2072.76,0.8547,0.3207,0.03,MODERADO
2723,51,f,soltero,1,1,43292,30000,48524.03846153846,14417,9524.24,1.1209,0.4806,0.22,SALUDABLE
2724,68,f,soltero,4,1,24516,120000,43138.46153846154,74120,2451.6,1.7596,0.6177,0.1,MODERADO
2725,44,m,soltero,0,0,10546,30000,56671.96153846154,15885,1054.6,5.3738,0.5295,0.1,RIESGOSO
2726,49,m,casado,4,0,24725,30000,33884.46923076923,25272,2472.5,1.3705,0.8424,0.1,RIESGOSO
2727,22,m,unión libre,4,0,9489,120000,47808.35384615385,105874,2087.58,5.0383,0.8823,0.22,MODERADO
2728,19,m,unión libre,2,1,42763,50000,42602.28461538461,48844,4276.3,0.9962,0.9769,0.1,MODERADO
2729,56,f,unión libre,3,0,25720,80000,52773.053846153845,47940,5658.4,2.0518,0.5992,0.22,MODERADO
2730,66,m,soltero,1,1,63538,15000,50637.61538461538,5982,6353.8,0.797,0.3988,0.1,SALUDABLE
2731,20,m,soltero,1,0,20396,15000,38054.1,8205,611.88,1.8658,0.547,0.03,RIESGOSO
2732,18,m,casado,0,1,69903,80000,52679.83846153846,61057,6990.3,0.7536,0.7632,0.1,MODERADO
2733,34,f,soltero,1,1,70073,50000,49199.03076923077,24110,2102.19,0.7021,0.4822,0.03,SALUDABLE
2734,51,f,divorciado,1,0,33890,80000,41758.06923076923,36941,3389.0,1.2322,0.4618,0.1,MODERADO
2735,42,f,soltero,2,0,57424,50000,51197.0,24024,5742.4,0.8916,0.4805,0.1,SALUDABLE
2736,68,m,casado,1,0,24919,120000,48542.12307692308,87160,747.57,1.948,0.7263,0.03,MODERADO
2737,20,f,casado,0,1,14844,120000,40281.376923076925,95345,1484.4,2.7136,0.7945,0.1,MODERADO
2738,62,m,soltero,2,1,22009,120000,33214.38461538462,114074,2200.9,1.5091,0.9506,0.1,MODERADO
2739,25,m,unión libre,2,1,58055,80000,34902.14615384615,55742,1741.65,0.6012,0.6968,0.03,MODERADO
